################################################################################
# This file contains a transactional data dump of students entering and leaving
# at the University Road drop-off gate. That is, the entrance closest to the
# Engineering buildings. There are three turnstiles. The first is North,
# denoted with 'N', and is closest to the Mineral Sciences Building. The second 
# is in the centre, denoted with 'C', and closest to the Mining Engineering
# Study Centre. The third is South, denoted by 'S', and is closest to the
# Engineering 2 Building.
#
# The time stamp indicates the day/month/year and time of day in the format
# hour:minutes:seconds. There is a variable indicating whether this is an
# 'entry' into the campus or an 'exit' leaving the campus. The 'success'
# variable indicates a '1' if the transaction was completed with only one tap of
# the student card, and '0' if two or more taps were required. 
################################################################################

date,type,turnstile,success
27/02/2020 09:05:52,exit,S,1
27/02/2020 09:06:05,entry,S,1
27/02/2020 09:06:52,exit,S,1
27/02/2020 09:07:32,entry,S,0
27/02/2020 09:08:08,entry,C,1
27/02/2020 09:08:48,entry,C,1
27/02/2020 09:10:16,entry,S,0
27/02/2020 09:11:09,entry,C,1
27/02/2020 09:11:26,entry,C,1
27/02/2020 09:12:52,entry,C,1
27/02/2020 09:13:22,exit,C,0
27/02/2020 09:14:07,exit,C,1
27/02/2020 09:14:31,exit,N,1
27/02/2020 09:15:12,entry,S,1
27/02/2020 09:16:42,entry,N,1
27/02/2020 09:17:20,entry,C,1
27/02/2020 09:17:30,exit,N,1
27/02/2020 09:17:56,entry,N,1
27/02/2020 09:18:05,exit,S,1
27/02/2020 09:18:24,exit,S,1
27/02/2020 09:20:24,entry,S,1
27/02/2020 09:23:02,entry,N,1
27/02/2020 09:23:10,exit,N,1
27/02/2020 09:25:44,entry,N,1
27/02/2020 09:25:48,exit,S,1
27/02/2020 09:25:55,entry,S,0
27/02/2020 09:26:23,entry,S,1
27/02/2020 09:27:17,entry,C,1
27/02/2020 09:27:29,entry,S,1
27/02/2020 09:29:00,entry,S,1
27/02/2020 09:29:23,exit,C,1
27/02/2020 09:29:33,entry,S,1
27/02/2020 09:29:40,entry,C,1
27/02/2020 09:30:07,entry,N,1
27/02/2020 09:30:15,entry,C,1
27/02/2020 09:33:24,entry,C,1
27/02/2020 09:35:20,entry,N,1
27/02/2020 09:37:07,entry,C,1
27/02/2020 09:37:20,entry,N,1
27/02/2020 09:41:02,exit,C,0
27/02/2020 09:41:22,entry,C,1
27/02/2020 09:42:15,exit,C,1
27/02/2020 09:42:21,exit,C,1
27/02/2020 09:44:24,exit,C,1
27/02/2020 09:44:28,entry,S,1
27/02/2020 09:44:33,entry,C,1
27/02/2020 09:46:45,entry,S,1
27/02/2020 09:47:24,entry,C,0
27/02/2020 09:47:30,entry,C,1
27/02/2020 09:48:37,entry,S,1
27/02/2020 09:49:13,entry,C,1
27/02/2020 09:50:54,exit,S,1
27/02/2020 09:51:07,entry,C,1
27/02/2020 09:51:32,entry,C,1
27/02/2020 09:51:54,entry,C,1
27/02/2020 09:52:03,entry,N,1
27/02/2020 09:52:34,entry,C,1
27/02/2020 09:55:12,exit,C,1
27/02/2020 09:55:17,entry,C,1
27/02/2020 09:55:54,entry,S,1
27/02/2020 09:56:31,entry,C,1
27/02/2020 09:56:57,exit,N,1
27/02/2020 09:57:21,exit,C,1
27/02/2020 09:57:22,entry,C,1
27/02/2020 09:57:40,entry,S,1
27/02/2020 09:57:41,exit,C,1
27/02/2020 09:59:10,exit,S,0
27/02/2020 09:59:18,entry,C,1
27/02/2020 10:01:05,exit,C,1
27/02/2020 10:02:54,entry,S,1
27/02/2020 10:03:13,entry,C,0
27/02/2020 10:04:01,entry,C,1
27/02/2020 10:04:22,exit,C,1
27/02/2020 10:05:37,entry,C,1
27/02/2020 10:06:45,entry,N,1
27/02/2020 10:06:47,entry,S,1
27/02/2020 10:07:45,entry,S,1
27/02/2020 10:08:42,entry,S,1
27/02/2020 10:09:46,exit,N,1
27/02/2020 10:10:32,exit,C,1
27/02/2020 10:11:51,exit,C,1
27/02/2020 10:14:29,exit,C,1
27/02/2020 10:16:06,entry,C,1
27/02/2020 10:16:22,entry,N,1
27/02/2020 10:18:01,entry,S,1
27/02/2020 10:18:50,exit,S,1
27/02/2020 10:19:50,exit,S,1
27/02/2020 10:21:24,entry,C,1
27/02/2020 10:24:05,entry,C,1
27/02/2020 10:24:18,exit,C,1
27/02/2020 10:25:19,entry,C,1
27/02/2020 10:27:06,entry,C,1
27/02/2020 10:27:07,entry,C,1
27/02/2020 10:28:00,exit,C,1
27/02/2020 10:29:19,entry,N,1
27/02/2020 10:30:21,entry,S,1
27/02/2020 10:30:51,exit,C,0
27/02/2020 10:30:57,entry,S,1
27/02/2020 10:31:33,entry,C,1
27/02/2020 10:31:38,entry,C,0
27/02/2020 10:31:53,entry,S,0
27/02/2020 10:31:54,entry,S,1
27/02/2020 10:34:47,entry,S,1
27/02/2020 10:36:05,entry,C,1
27/02/2020 10:36:06,entry,C,0
27/02/2020 10:38:22,exit,C,1
27/02/2020 10:38:23,entry,C,1
27/02/2020 10:38:59,exit,C,1
27/02/2020 10:39:39,exit,S,0
27/02/2020 10:41:35,exit,N,0
27/02/2020 10:41:56,entry,C,1
27/02/2020 10:42:27,exit,C,1
27/02/2020 10:43:04,entry,S,1
27/02/2020 10:43:58,entry,S,1
27/02/2020 10:44:37,entry,S,1
27/02/2020 10:45:08,entry,N,1
27/02/2020 10:45:34,entry,N,1
27/02/2020 10:45:45,entry,C,1
27/02/2020 10:45:51,exit,C,0
27/02/2020 10:45:56,entry,S,1
27/02/2020 10:47:20,entry,C,1
27/02/2020 10:49:19,entry,N,1
27/02/2020 10:52:06,entry,C,1
27/02/2020 10:52:26,exit,C,1
27/02/2020 10:52:45,entry,S,1
27/02/2020 10:52:50,entry,S,1
27/02/2020 10:53:17,exit,C,1
27/02/2020 10:53:49,exit,C,1
27/02/2020 10:55:02,exit,S,0
27/02/2020 10:55:50,entry,S,1
27/02/2020 10:57:31,exit,C,1
27/02/2020 10:59:14,exit,S,1
27/02/2020 11:00:14,entry,S,1
27/02/2020 11:00:56,entry,C,1
27/02/2020 11:01:59,exit,S,1
27/02/2020 11:02:34,entry,S,1
27/02/2020 11:04:10,exit,C,1
27/02/2020 11:04:31,entry,S,1
27/02/2020 11:07:06,entry,C,1
27/02/2020 11:10:11,exit,C,1
27/02/2020 11:11:16,exit,N,1
27/02/2020 11:11:33,entry,S,1
27/02/2020 11:13:04,exit,S,1
27/02/2020 11:15:15,entry,N,1
27/02/2020 11:15:48,exit,C,1
27/02/2020 11:16:38,exit,N,1
27/02/2020 11:17:38,exit,C,0
27/02/2020 11:20:25,entry,S,1
27/02/2020 11:21:37,exit,N,1
27/02/2020 11:26:43,exit,N,1
27/02/2020 11:27:28,exit,S,1
27/02/2020 11:27:52,entry,C,1
27/02/2020 11:30:21,exit,C,1
27/02/2020 11:30:43,entry,S,1
27/02/2020 11:30:53,exit,C,1
27/02/2020 11:31:34,entry,N,1
27/02/2020 11:33:33,exit,S,0
27/02/2020 11:35:05,exit,S,1
27/02/2020 11:36:23,entry,C,1
27/02/2020 11:36:52,exit,C,1
27/02/2020 11:37:35,exit,S,1
27/02/2020 11:37:44,entry,C,1
27/02/2020 11:39:38,exit,C,1
27/02/2020 11:40:27,exit,C,0
27/02/2020 11:42:24,entry,S,1
27/02/2020 11:45:12,exit,C,1
27/02/2020 11:47:25,exit,S,1
27/02/2020 11:47:31,exit,N,1
27/02/2020 11:47:51,exit,C,1
27/02/2020 11:48:27,exit,C,1
27/02/2020 11:50:28,entry,C,1
27/02/2020 11:51:10,entry,S,1
27/02/2020 11:52:34,entry,S,1
27/02/2020 11:52:49,exit,C,1
27/02/2020 11:53:58,entry,S,1
27/02/2020 11:55:50,entry,N,1
27/02/2020 11:55:58,entry,C,1
27/02/2020 11:56:02,entry,C,1
27/02/2020 11:56:42,entry,C,1
27/02/2020 11:56:49,exit,S,1
27/02/2020 11:57:06,entry,C,1
27/02/2020 11:58:57,entry,S,1
27/02/2020 11:59:36,entry,S,1
27/02/2020 11:59:54,entry,C,1
27/02/2020 12:02:34,entry,N,1
27/02/2020 12:02:38,entry,C,1
27/02/2020 12:03:43,exit,N,1
27/02/2020 12:04:03,entry,C,1
27/02/2020 12:05:20,exit,S,1
27/02/2020 12:05:31,exit,C,1
27/02/2020 12:06:47,entry,N,1
27/02/2020 12:08:50,entry,C,1
27/02/2020 12:09:34,exit,C,1
27/02/2020 12:09:58,exit,C,1
27/02/2020 12:10:00,entry,S,1
27/02/2020 12:11:41,exit,C,1
27/02/2020 12:11:45,exit,S,1
27/02/2020 12:12:02,entry,S,1
27/02/2020 12:15:42,exit,C,1
27/02/2020 12:17:18,entry,C,0
27/02/2020 12:17:56,exit,S,0
27/02/2020 12:19:22,entry,C,1
27/02/2020 12:19:30,entry,C,1
27/02/2020 12:19:42,entry,C,1
27/02/2020 12:19:49,entry,C,1
27/02/2020 12:20:54,exit,S,1
27/02/2020 12:22:09,exit,C,1
27/02/2020 12:22:10,exit,C,0
27/02/2020 12:22:26,entry,C,1
27/02/2020 12:23:12,entry,S,1
27/02/2020 12:24:44,entry,S,1
27/02/2020 12:24:57,entry,C,1
27/02/2020 12:26:02,exit,C,1
27/02/2020 12:26:09,exit,C,1
27/02/2020 12:29:50,entry,C,1
27/02/2020 12:29:53,exit,C,1
27/02/2020 12:31:34,entry,C,1
27/02/2020 12:32:02,entry,C,1
27/02/2020 12:32:25,entry,N,1
27/02/2020 12:32:32,entry,C,1
27/02/2020 12:34:33,entry,N,1
27/02/2020 12:34:35,exit,S,1
27/02/2020 12:35:29,entry,S,1
27/02/2020 12:35:59,exit,C,1
27/02/2020 12:36:41,entry,C,1
27/02/2020 12:37:17,entry,C,1
27/02/2020 12:38:34,entry,S,1
27/02/2020 12:40:10,exit,S,1
27/02/2020 12:40:52,entry,N,1
27/02/2020 12:40:58,entry,C,1
27/02/2020 12:42:09,entry,C,1
27/02/2020 12:44:17,entry,C,1
27/02/2020 12:44:53,entry,C,1
27/02/2020 12:45:02,entry,C,1
27/02/2020 12:45:28,entry,S,1
27/02/2020 12:45:30,exit,S,1
27/02/2020 12:46:50,entry,S,1
27/02/2020 12:47:04,entry,C,1
27/02/2020 12:47:40,entry,C,1
27/02/2020 12:48:27,entry,S,1
27/02/2020 12:50:22,entry,S,1
27/02/2020 12:51:13,entry,S,1
27/02/2020 12:51:14,entry,C,1
27/02/2020 12:51:18,entry,S,0
27/02/2020 12:52:15,exit,C,1
27/02/2020 12:54:13,entry,N,1
27/02/2020 12:56:05,entry,C,1
27/02/2020 12:56:49,entry,C,1
27/02/2020 12:56:57,exit,N,1
27/02/2020 12:57:28,entry,S,1
27/02/2020 12:57:35,entry,C,1
27/02/2020 12:57:47,entry,C,1
27/02/2020 12:57:51,entry,C,1
27/02/2020 12:58:49,entry,S,1
27/02/2020 12:59:28,exit,S,1
27/02/2020 13:00:06,exit,C,1
27/02/2020 13:01:05,entry,C,1
27/02/2020 13:01:15,exit,N,1
27/02/2020 13:01:28,exit,S,1
27/02/2020 13:02:14,entry,S,1
27/02/2020 13:02:18,exit,C,1
27/02/2020 13:04:53,exit,S,1
27/02/2020 13:05:27,exit,N,1
27/02/2020 13:06:44,entry,C,1
27/02/2020 13:08:18,exit,C,1
27/02/2020 13:08:39,exit,S,1
27/02/2020 13:09:10,exit,N,1
27/02/2020 13:10:07,entry,C,1
27/02/2020 13:10:23,entry,N,1
27/02/2020 13:10:51,entry,S,1
27/02/2020 13:11:15,entry,C,1
27/02/2020 13:11:59,entry,C,1
27/02/2020 13:12:14,exit,C,1
27/02/2020 13:12:50,exit,C,0
27/02/2020 13:13:19,exit,C,0
27/02/2020 13:13:47,exit,S,0
27/02/2020 13:13:51,exit,N,1
27/02/2020 13:14:27,entry,S,1
27/02/2020 13:14:29,exit,C,0
27/02/2020 13:14:31,exit,C,1
27/02/2020 13:15:23,entry,N,1
27/02/2020 13:16:04,entry,C,1
27/02/2020 13:16:19,exit,C,1
27/02/2020 13:16:58,exit,N,1
27/02/2020 13:17:18,entry,C,1
27/02/2020 13:17:43,exit,S,1
27/02/2020 13:17:45,entry,S,1
27/02/2020 13:18:43,entry,N,1
27/02/2020 13:18:53,entry,S,0
27/02/2020 13:20:04,entry,C,1
27/02/2020 13:21:26,exit,C,1
27/02/2020 13:22:21,exit,C,1
27/02/2020 13:22:24,entry,N,0
27/02/2020 13:22:27,entry,C,1
27/02/2020 13:23:24,exit,S,1
27/02/2020 13:24:54,entry,S,1
27/02/2020 13:27:48,exit,C,1
27/02/2020 13:28:46,entry,C,1
27/02/2020 13:29:46,exit,C,1
27/02/2020 13:30:53,entry,C,1
27/02/2020 13:33:48,exit,C,1
27/02/2020 13:33:59,exit,C,0
27/02/2020 13:34:23,exit,S,1
27/02/2020 13:35:47,exit,C,1
27/02/2020 13:36:11,entry,S,0
27/02/2020 13:36:17,exit,S,1
27/02/2020 13:37:04,entry,S,1
27/02/2020 13:40:14,entry,S,1
27/02/2020 13:40:26,exit,C,1
27/02/2020 13:41:12,exit,N,1
27/02/2020 13:41:28,entry,N,1
27/02/2020 13:41:58,exit,S,1
27/02/2020 13:43:34,exit,S,0
27/02/2020 13:43:41,entry,S,1
27/02/2020 13:45:59,exit,C,1
27/02/2020 13:46:26,entry,C,1
27/02/2020 13:48:50,exit,C,1
27/02/2020 13:48:52,exit,C,1
27/02/2020 13:49:41,exit,C,0
27/02/2020 13:50:44,entry,S,1
27/02/2020 13:51:50,exit,C,1
27/02/2020 13:51:59,exit,S,1
27/02/2020 13:52:46,exit,S,1
27/02/2020 13:54:18,exit,C,0
27/02/2020 13:55:03,entry,S,1
27/02/2020 13:55:31,exit,S,0
27/02/2020 13:55:32,exit,C,1
27/02/2020 13:55:37,entry,C,1
27/02/2020 13:56:08,entry,S,1
27/02/2020 13:57:07,entry,C,1
27/02/2020 13:57:23,exit,C,1
27/02/2020 13:57:30,exit,C,1
27/02/2020 13:58:03,entry,S,1
27/02/2020 13:58:19,entry,S,1
27/02/2020 13:58:29,entry,N,1
27/02/2020 13:58:54,exit,C,1
27/02/2020 14:00:02,entry,N,1
27/02/2020 14:00:51,exit,C,0
27/02/2020 14:01:09,exit,C,1
27/02/2020 14:02:52,entry,C,1
27/02/2020 14:05:51,entry,S,1
27/02/2020 14:11:06,exit,S,0
27/02/2020 14:12:14,exit,S,1
27/02/2020 14:12:44,exit,C,0
27/02/2020 14:15:05,entry,C,1
27/02/2020 14:15:48,entry,S,1
27/02/2020 14:16:14,exit,C,1
27/02/2020 14:16:51,exit,C,0
27/02/2020 14:16:56,entry,S,1
27/02/2020 14:17:03,exit,S,1
27/02/2020 14:18:17,entry,S,1
27/02/2020 14:19:55,entry,N,1
27/02/2020 14:22:59,entry,S,1
27/02/2020 14:24:10,exit,S,0
27/02/2020 14:24:22,entry,S,1
27/02/2020 14:25:17,entry,C,1
27/02/2020 14:28:12,exit,S,1
27/02/2020 14:28:21,entry,C,1
27/02/2020 14:32:58,exit,C,0
27/02/2020 14:41:07,entry,C,1
27/02/2020 14:41:35,entry,S,1
27/02/2020 14:42:24,exit,S,1
27/02/2020 14:45:04,entry,C,1
27/02/2020 14:45:36,entry,C,1
27/02/2020 14:47:35,exit,C,1
27/02/2020 14:48:16,entry,C,1
27/02/2020 14:54:58,exit,S,1
27/02/2020 14:55:59,entry,C,1
27/02/2020 14:58:42,exit,C,1
27/02/2020 15:00:01,entry,C,1
27/02/2020 15:00:34,entry,C,1
27/02/2020 15:03:51,exit,C,1
27/02/2020 15:05:07,exit,S,1
27/02/2020 15:05:56,exit,C,1
27/02/2020 15:06:36,exit,S,1
27/02/2020 15:06:42,exit,C,1
27/02/2020 15:12:16,exit,C,1
27/02/2020 15:14:40,exit,C,1
27/02/2020 15:15:05,entry,N,1
27/02/2020 15:15:26,exit,N,0
27/02/2020 15:16:42,entry,N,1
27/02/2020 15:17:34,entry,C,1
27/02/2020 15:18:10,exit,S,1
27/02/2020 15:19:52,exit,C,0
27/02/2020 15:21:23,exit,C,1
27/02/2020 15:24:27,exit,N,0
27/02/2020 15:25:40,exit,C,1
27/02/2020 15:26:00,exit,S,1
27/02/2020 15:32:19,exit,C,0
27/02/2020 15:33:35,exit,C,1
27/02/2020 15:36:12,entry,S,1
27/02/2020 15:37:32,entry,C,1
27/02/2020 15:38:18,exit,C,1
27/02/2020 15:38:53,entry,C,1
27/02/2020 15:42:12,exit,N,1
27/02/2020 15:43:29,exit,S,0
27/02/2020 15:44:08,exit,S,0
27/02/2020 15:45:42,exit,C,1
27/02/2020 15:46:06,exit,S,1
27/02/2020 15:51:04,entry,S,0
27/02/2020 15:54:46,exit,S,1
27/02/2020 15:55:53,exit,C,1
27/02/2020 15:56:09,entry,N,1
27/02/2020 15:58:30,exit,C,0
27/02/2020 15:59:48,entry,C,1
27/02/2020 16:00:24,entry,S,1
27/02/2020 16:01:59,exit,C,1
27/02/2020 16:02:11,exit,N,1
27/02/2020 16:04:25,exit,C,1
27/02/2020 16:05:40,entry,S,1
27/02/2020 16:08:01,exit,C,1
27/02/2020 16:08:21,entry,S,1
27/02/2020 16:08:28,exit,C,1
27/02/2020 16:12:18,exit,C,0
27/02/2020 16:12:35,entry,S,1
27/02/2020 16:14:17,entry,N,1
27/02/2020 16:14:31,exit,C,1
27/02/2020 16:16:13,exit,S,1
27/02/2020 16:19:50,exit,N,1
27/02/2020 16:20:15,exit,S,1
27/02/2020 16:22:04,entry,C,1
27/02/2020 16:22:44,exit,S,1
27/02/2020 16:23:01,exit,S,1
27/02/2020 16:25:40,exit,C,1
27/02/2020 16:26:18,exit,C,1
27/02/2020 16:26:48,exit,S,1
27/02/2020 16:27:02,exit,S,0
27/02/2020 16:28:38,exit,C,1
27/02/2020 16:32:20,entry,C,1
27/02/2020 16:32:58,exit,S,1
27/02/2020 16:34:31,entry,S,1
27/02/2020 16:35:48,exit,C,1
27/02/2020 16:35:54,exit,C,1
27/02/2020 16:36:33,exit,S,0
27/02/2020 16:37:48,entry,C,1
27/02/2020 16:37:59,exit,C,1
27/02/2020 16:40:51,entry,C,1
27/02/2020 16:41:28,exit,C,1
27/02/2020 16:42:13,exit,S,1
27/02/2020 16:42:21,exit,C,1
27/02/2020 16:42:38,exit,C,1
27/02/2020 16:44:04,exit,C,1
27/02/2020 16:44:47,exit,N,1
27/02/2020 16:44:53,entry,S,1
27/02/2020 16:46:20,exit,C,1
27/02/2020 16:47:39,exit,C,0
27/02/2020 16:49:37,exit,S,1
27/02/2020 16:49:41,exit,C,1
27/02/2020 16:49:53,exit,S,1
27/02/2020 16:50:48,exit,N,1
27/02/2020 16:52:07,exit,S,0
27/02/2020 16:52:11,entry,C,1
27/02/2020 16:52:50,exit,C,0
27/02/2020 16:53:36,exit,C,1
27/02/2020 16:54:10,exit,C,1
27/02/2020 16:56:13,exit,C,1
27/02/2020 16:57:03,exit,S,1
27/02/2020 16:58:16,entry,C,1
27/02/2020 16:58:35,exit,S,1
27/02/2020 17:00:26,exit,C,1
27/02/2020 17:00:52,exit,S,1
27/02/2020 17:00:57,exit,C,1
27/02/2020 17:02:02,exit,C,0
27/02/2020 17:03:21,exit,N,1
27/02/2020 17:04:18,entry,S,1
27/02/2020 17:04:30,exit,N,1
27/02/2020 17:05:45,exit,C,1
27/02/2020 17:06:17,exit,N,1
27/02/2020 17:06:43,exit,C,1
27/02/2020 17:08:19,exit,C,1
27/02/2020 17:09:29,exit,C,1
27/02/2020 17:11:27,exit,S,1
27/02/2020 17:13:45,exit,N,0
27/02/2020 17:14:40,exit,C,1
27/02/2020 17:15:11,exit,C,1
27/02/2020 17:15:45,entry,C,1
27/02/2020 17:15:59,entry,N,1
27/02/2020 17:20:44,exit,C,1
27/02/2020 17:20:52,exit,C,1
27/02/2020 17:22:44,exit,C,1
27/02/2020 17:24:10,entry,S,1
27/02/2020 17:24:12,exit,S,0
27/02/2020 17:27:03,exit,S,1
27/02/2020 17:30:02,entry,C,1
27/02/2020 17:33:31,entry,C,1
27/02/2020 17:33:50,exit,C,1
27/02/2020 17:35:07,entry,N,1
27/02/2020 17:35:17,exit,S,0
27/02/2020 17:36:11,exit,S,0
27/02/2020 17:37:29,exit,S,0
27/02/2020 17:38:17,exit,N,1
27/02/2020 17:39:55,exit,C,1
27/02/2020 17:40:00,exit,N,0
27/02/2020 17:40:53,exit,S,1
27/02/2020 17:42:03,exit,C,1
27/02/2020 17:45:48,exit,C,1
27/02/2020 17:47:37,exit,S,0
27/02/2020 17:50:06,exit,C,1
27/02/2020 17:50:59,exit,S,0
27/02/2020 17:56:35,exit,C,1
27/02/2020 17:58:39,exit,N,1
27/02/2020 18:01:17,exit,S,1
27/02/2020 18:03:59,exit,N,1
27/02/2020 18:04:31,exit,N,1
27/02/2020 18:04:52,exit,N,0
27/02/2020 18:05:24,entry,C,1
27/02/2020 18:05:45,exit,S,1
27/02/2020 18:05:54,exit,C,1
27/02/2020 18:08:18,exit,C,1
27/02/2020 18:09:53,exit,S,1
27/02/2020 18:10:53,exit,S,1
27/02/2020 18:11:48,entry,C,1
27/02/2020 18:12:59,exit,N,1
27/02/2020 18:14:37,exit,S,1
27/02/2020 18:17:47,exit,S,0
27/02/2020 18:18:00,exit,C,1
27/02/2020 18:21:10,exit,C,1
27/02/2020 18:22:42,exit,C,1
27/02/2020 18:22:47,exit,N,1
27/02/2020 18:23:07,exit,C,1
27/02/2020 18:23:29,exit,S,1
27/02/2020 18:24:23,exit,C,1
27/02/2020 18:26:44,exit,S,1
27/02/2020 18:26:56,exit,C,0
27/02/2020 18:27:58,exit,S,1
27/02/2020 18:30:03,exit,C,1
27/02/2020 18:30:47,exit,C,1
27/02/2020 18:33:56,exit,N,1
27/02/2020 18:36:10,exit,S,1
27/02/2020 18:36:37,entry,C,1
27/02/2020 18:41:44,exit,C,0
27/02/2020 18:42:18,exit,C,1
27/02/2020 18:43:07,exit,S,1
27/02/2020 18:44:30,exit,C,1
27/02/2020 18:46:13,exit,C,1
27/02/2020 18:47:30,exit,S,1
27/02/2020 18:48:07,exit,C,1
27/02/2020 18:51:39,exit,S,1
27/02/2020 18:51:50,exit,S,1
27/02/2020 18:53:06,exit,S,0
27/02/2020 18:53:19,exit,S,1
27/02/2020 18:55:10,exit,C,0
27/02/2020 18:56:56,exit,N,1
27/02/2020 18:57:05,exit,S,1
27/02/2020 18:59:00,exit,C,1
27/02/2020 19:00:11,exit,S,1
27/02/2020 19:04:08,exit,N,1
27/02/2020 19:05:10,exit,C,0
27/02/2020 19:07:07,exit,S,0
27/02/2020 19:10:05,exit,S,0
27/02/2020 19:10:54,exit,S,0
27/02/2020 19:12:45,exit,S,1
27/02/2020 19:12:60,exit,S,1
27/02/2020 19:14:13,exit,S,1
27/02/2020 19:17:42,exit,C,1
27/02/2020 19:18:48,exit,S,1
27/02/2020 19:18:60,exit,C,1
27/02/2020 19:22:36,exit,N,1
27/02/2020 19:23:44,exit,C,1
27/02/2020 19:24:07,exit,S,1
27/02/2020 19:28:22,exit,C,1
27/02/2020 19:29:15,exit,C,1
27/02/2020 19:30:55,exit,S,1
27/02/2020 19:31:08,entry,C,1
27/02/2020 19:36:48,exit,C,1
27/02/2020 19:37:09,exit,C,1
27/02/2020 19:38:49,exit,S,0
27/02/2020 19:41:46,exit,S,1
27/02/2020 19:42:35,exit,C,1
27/02/2020 19:42:54,exit,C,1
27/02/2020 19:44:24,exit,C,1
27/02/2020 19:47:32,exit,C,1
27/02/2020 19:49:45,exit,N,1
27/02/2020 19:51:32,exit,N,1
27/02/2020 19:54:15,exit,S,1
27/02/2020 19:55:47,exit,S,1
27/02/2020 19:56:38,exit,C,1
27/02/2020 19:58:53,exit,C,1
27/02/2020 20:00:01,exit,N,0
27/02/2020 20:03:45,exit,N,0
27/02/2020 20:04:52,exit,N,1
27/02/2020 20:08:03,exit,C,0
27/02/2020 20:13:44,exit,N,1
27/02/2020 20:16:39,exit,C,1
27/02/2020 20:18:21,exit,C,0
27/02/2020 20:18:34,entry,C,1
27/02/2020 20:23:43,entry,S,1
27/02/2020 20:23:48,exit,C,1
27/02/2020 20:26:08,exit,S,1
27/02/2020 20:29:47,exit,S,1
27/02/2020 20:38:51,exit,C,1
27/02/2020 20:41:32,exit,S,1
27/02/2020 20:42:45,entry,S,1
27/02/2020 20:45:51,exit,C,1
27/02/2020 20:46:18,exit,S,1
27/02/2020 20:48:06,exit,C,1
27/02/2020 20:50:54,exit,S,1
27/02/2020 20:59:45,entry,C,1
27/02/2020 21:03:59,exit,N,0
27/02/2020 21:18:20,exit,C,1
27/02/2020 21:23:04,exit,N,0
27/02/2020 21:25:53,exit,C,0
27/02/2020 21:48:50,exit,C,1
27/02/2020 21:53:00,entry,S,1
27/02/2020 21:57:26,exit,C,1
27/02/2020 22:10:06,exit,S,1
27/02/2020 22:17:23,exit,C,1
27/02/2020 22:19:08,exit,S,1
27/02/2020 22:24:33,exit,S,1
27/02/2020 22:31:42,exit,C,1
27/02/2020 22:41:10,exit,S,1
27/02/2020 22:56:27,exit,S,1
27/02/2020 23:06:34,exit,N,1
27/02/2020 23:32:25,entry,N,1
27/02/2020 23:35:33,exit,S,1
27/02/2020 23:42:46,exit,C,1
27/02/2020 23:45:37,exit,S,1
27/02/2020 23:55:54,exit,S,1
27/02/2020 23:59:15,exit,C,1
28/02/2020 00:05:51,exit,S,1
28/02/2020 01:27:47,exit,N,1
28/02/2020 01:38:18,entry,S,1
28/02/2020 01:44:00,entry,C,1
28/02/2020 01:44:12,exit,C,1
28/02/2020 02:16:16,entry,C,0
28/02/2020 02:54:55,exit,S,1
28/02/2020 04:51:51,entry,C,1
28/02/2020 05:51:52,entry,N,1
28/02/2020 05:56:03,exit,S,1
28/02/2020 06:10:01,entry,S,1
28/02/2020 06:10:20,entry,C,1
28/02/2020 06:10:26,entry,S,1
28/02/2020 06:10:30,entry,S,1
28/02/2020 06:34:18,entry,S,1
28/02/2020 06:35:60,entry,S,1
28/02/2020 06:37:47,entry,C,1
28/02/2020 06:44:11,entry,C,1
28/02/2020 06:44:47,entry,C,1
28/02/2020 06:48:15,entry,S,1
28/02/2020 06:50:04,entry,C,1
28/02/2020 06:51:37,entry,S,1
28/02/2020 06:57:20,entry,C,1
28/02/2020 07:15:36,entry,C,1
28/02/2020 07:16:01,entry,N,1
28/02/2020 07:16:22,entry,S,1
28/02/2020 07:16:40,entry,S,1
28/02/2020 07:16:43,entry,C,1
28/02/2020 07:16:44,entry,C,1
28/02/2020 07:17:54,entry,S,1
28/02/2020 07:18:15,entry,C,1
28/02/2020 07:18:41,entry,S,1
28/02/2020 07:20:12,entry,C,1
28/02/2020 07:21:24,entry,S,1
28/02/2020 07:23:13,entry,S,1
28/02/2020 07:24:23,entry,C,0
28/02/2020 07:24:58,exit,C,1
28/02/2020 07:24:59,entry,C,1
28/02/2020 07:25:00,entry,C,1
28/02/2020 07:26:26,entry,C,1
28/02/2020 07:26:47,entry,C,1
28/02/2020 07:26:55,entry,S,1
28/02/2020 07:28:12,entry,S,1
28/02/2020 07:30:31,entry,C,1
28/02/2020 07:30:45,entry,C,0
28/02/2020 07:30:58,entry,C,1
28/02/2020 07:31:11,entry,S,1
28/02/2020 07:31:46,entry,C,1
28/02/2020 07:32:59,entry,S,0
28/02/2020 07:33:07,entry,S,1
28/02/2020 07:36:11,exit,C,1
28/02/2020 07:37:26,entry,S,1
28/02/2020 07:37:59,entry,C,1
28/02/2020 07:38:23,exit,S,1
28/02/2020 07:38:31,entry,N,1
28/02/2020 07:39:07,entry,C,1
28/02/2020 07:39:23,entry,S,1
28/02/2020 07:39:52,entry,S,1
28/02/2020 07:41:06,exit,N,1
28/02/2020 07:42:15,entry,C,1
28/02/2020 07:42:57,exit,S,1
28/02/2020 07:43:27,entry,C,1
28/02/2020 07:43:44,entry,C,1
28/02/2020 07:44:15,entry,S,1
28/02/2020 07:44:20,entry,S,1
